1611.0	7.0	50	134
1611.0	1.0	11	200
1611.0	4.0	55	137
1612.0	4.0	54	138
1612.0	7.0	50	134
1612.0	1.0	13	198
1613.0	4.0	53	139
1613.0	1.0	15	196
1613.0	7.0	50	134
1614.0	4.0	52	140
1614.0	1.0	17	194
1614.0	7.0	50	134
1615.0	1.0	19	192
1615.0	4.0	51	141
1615.0	7.0	50	134
1616.0	1.0	21	190
1616.0	7.0	50	134
1616.0	4.0	50	142
1617.0	4.0	49	143
1617.0	1.0	23	188
1617.0	7.0	50	134
1618.0	7.0	50	134
1618.0	1.0	25	186
1618.0	4.0	48	144
1619.0	4.0	47	145
1619.0	7.0	50	134
1619.0	1.0	27	184
1620.0	1.0	29	182
1620.0	7.0	50	134
1620.0	4.0	46	146
1621.0	7.0	50	134
1621.0	4.0	45	147
1621.0	1.0	31	180
1622.0	4.0	44	148
1622.0	7.0	50	134
1622.0	1.0	33	178
1623.0	4.0	43	149
1623.0	1.0	35	176
1623.0	7.0	50	134
1624.0	7.0	50	134
1624.0	4.0	42	150
1624.0	1.0	37	174
1625.0	4.0	41	151
1625.0	7.0	50	134
1625.0	1.0	39	172
1626.0	1.0	41	170
1626.0	7.0	50	134
1626.0	4.0	42	152
1627.0	7.0	50	134
1627.0	1.0	43	168
1627.0	4.0	43	153
1628.0	1.0	45	166
1628.0	4.0	44	154
1628.0	7.0	50	134
1629.0	1.0	47	164
1629.0	4.0	45	155
1629.0	7.0	50	134
1630.0	4.0	46	156
1630.0	7.0	50	134
1630.0	1.0	49	162
1631.0	4.0	47	157
1631.0	1.0	51	160
1631.0	7.0	50	134
1632.0	4.0	48	158
1632.0	1.0	53	158
1632.0	7.0	50	134
1633.0	7.0	50	134
1633.0	4.0	49	157
1633.0	1.0	55	156
1634.0	7.0	50	134
1634.0	4.0	50	156
1634.0	1.0	57	154
1635.0	7.0	50	134
1635.0	1.0	59	152
1635.0	4.0	51	155
1636.0	7.0	50	134
1636.0	1.0	58	150
1636.0	4.0	52	154
1637.0	4.0	53	153
1637.0	7.0	50	134
1637.0	1.0	56	148
1638.0	1.0	54	146
1638.0	4.0	54	152
1638.0	7.0	50	134
1639.0	4.0	53	151
1639.0	7.0	50	134
1639.0	1.0	52	144
1640.0	7.0	50	134
1640.0	1.0	50	142
1640.0	4.0	52	150
1641.0	7.0	50	134
1641.0	4.0	51	149
1641.0	1.0	50	140
1642.0	1.0	50	138
1642.0	4.0	50	148
1642.0	7.0	50	134
1643.0	1.0	50	136
1643.0	4.0	50	147
1643.0	7.0	50	134
