1088.0	1.0	74	32
1088.0	4.0	132	71
1088.0	7.0	235	81
1089.0	1.0	76	34
1089.0	7.0	235	81
1089.0	4.0	131	70
1090.0	4.0	130	69
1090.0	7.0	235	81
1090.0	1.0	78	36
1091.0	4.0	129	68
1091.0	7.0	235	81
1091.0	1.0	80	38
1092.0	7.0	235	81
1092.0	1.0	82	40
1092.0	4.0	128	67
1093.0	1.0	84	42
1093.0	7.0	235	81
1093.0	4.0	127	66
1094.0	1.0	86	44
1094.0	7.0	235	81
1094.0	4.0	126	65
1095.0	1.0	88	46
1095.0	4.0	125	64
1095.0	7.0	235	81
1096.0	1.0	90	48
1096.0	7.0	235	81
1096.0	4.0	124	63
1097.0	7.0	235	81
1097.0	4.0	123	62
1097.0	1.0	92	50
1098.0	4.0	122	61
1098.0	1.0	94	52
1098.0	7.0	235	81
1099.0	4.0	121	60
1099.0	1.0	96	54
1099.0	7.0	235	81
1100.0	7.0	235	81
1100.0	4.0	120	59
1100.0	1.0	98	56
1101.0	4.0	119	58
1101.0	7.0	235	81
1101.0	1.0	100	58
1102.0	7.0	235	81
1102.0	4.0	118	59
1102.0	1.0	102	60
1103.0	1.0	104	62
1103.0	4.0	117	60
1103.0	7.0	235	81
1104.0	7.0	235	81
1104.0	4.0	116	61
1104.0	1.0	106	64
1105.0	1.0	108	66
1105.0	4.0	115	62
1105.0	7.0	235	81
1106.0	4.0	114	63
1106.0	7.0	235	81
1106.0	1.0	110	68
1107.0	4.0	113	64
1107.0	1.0	112	70
1107.0	7.0	235	81
1108.0	1.0	114	72
1108.0	7.0	235	81
1108.0	4.0	114	65
1109.0	7.0	235	81
1109.0	1.0	116	74
1109.0	4.0	115	66
1110.0	1.0	118	76
1110.0	7.0	235	81
1110.0	4.0	116	67
1111.0	7.0	235	81
1111.0	1.0	120	78
1111.0	4.0	117	68
1112.0	1.0	122	80
1112.0	4.0	118	69
1112.0	7.0	235	81
1113.0	1.0	124	82
1113.0	4.0	119	70
1113.0	7.0	235	81
1114.0	4.0	120	71
1114.0	7.0	235	81
1114.0	1.0	126	84
1115.0	1.0	128	86
1115.0	4.0	121	72
1115.0	7.0	235	81
1116.0	7.0	235	81
1116.0	4.0	122	73
1116.0	1.0	130	88
1117.0	4.0	123	74
1117.0	1.0	132	90
1117.0	7.0	235	81
1118.0	4.0	124	75
1118.0	1.0	134	92
1118.0	7.0	235	81
1119.0	7.0	235	81
1119.0	1.0	136	94
1119.0	4.0	125	76
1120.0	4.0	126	77
1120.0	7.0	235	81
1120.0	1.0	138	96
1121.0	7.0	235	81
1121.0	4.0	127	78
1121.0	1.0	140	98
1122.0	1.0	142	100
1122.0	7.0	235	81
1122.0	4.0	128	79
1123.0	4.0	129	80
1123.0	1.0	144	102
1123.0	7.0	235	81
1124.0	4.0	130	81
1124.0	1.0	146	102
1124.0	7.0	235	81
1125.0	7.0	235	81
1125.0	4.0	131	82
1125.0	1.0	148	100
1126.0	1.0	150	98
