263.0	8.0	152	71
263.0	2.0	168	21
263.0	5.0	163	163
264.0	8.0	152	71
264.0	5.0	164	162
264.0	2.0	166	23
265.0	2.0	164	25
265.0	8.0	152	71
265.0	5.0	164	161
266.0	2.0	162	27
266.0	5.0	163	160
266.0	8.0	152	71
267.0	8.0	152	71
267.0	2.0	160	29
267.0	5.0	162	159
268.0	8.0	152	71
268.0	2.0	158	31
268.0	5.0	161	158
269.0	5.0	160	157
269.0	2.0	156	33
269.0	8.0	152	71
270.0	5.0	159	156
270.0	8.0	152	71
270.0	2.0	154	35
271.0	8.0	152	71
271.0	2.0	152	37
271.0	5.0	158	155
272.0	8.0	152	71
272.0	2.0	152	39
272.0	5.0	157	154
273.0	5.0	156	153
273.0	2.0	152	41
273.0	8.0	152	71
274.0	8.0	152	71
274.0	2.0	152	43
274.0	5.0	155	152
275.0	2.0	152	45
275.0	5.0	154	151
275.0	8.0	152	71
276.0	5.0	153	150
276.0	2.0	152	47
276.0	8.0	152	71
277.0	5.0	152	149
277.0	8.0	152	71
277.0	2.0	152	49
278.0	5.0	152	148
278.0	8.0	152	71
278.0	2.0	152	51
279.0	2.0	152	53
279.0	8.0	152	71
279.0	5.0	152	147
280.0	8.0	152	71
280.0	2.0	152	55
280.0	5.0	152	146
281.0	2.0	152	57
281.0	8.0	152	71
281.0	5.0	152	145
282.0	8.0	152	71
282.0	2.0	152	59
282.0	5.0	152	144
283.0	2.0	152	61
283.0	5.0	152	143
283.0	8.0	152	71
284.0	5.0	152	142
284.0	2.0	152	63
284.0	8.0	152	71
285.0	5.0	152	141
285.0	2.0	152	65
285.0	8.0	152	71
286.0	5.0	152	140
286.0	2.0	152	67
286.0	8.0	152	71
287.0	2.0	152	69
287.0	8.0	152	71
287.0	5.0	152	139
288.0	8.0	152	71
288.0	2.0	152	71
288.0	5.0	152	138
