67.0	4.0	162	140
67.0	7.0	103	100
67.0	1.0	173	188
68.0	4.0	163	141
68.0	1.0	171	186
68.0	7.0	103	100
69.0	1.0	169	184
69.0	4.0	164	142
69.0	7.0	103	100
70.0	4.0	165	143
70.0	7.0	103	100
70.0	1.0	167	182
71.0	7.0	103	100
71.0	4.0	165	144
71.0	1.0	165	180
72.0	4.0	164	145
72.0	1.0	163	178
72.0	7.0	103	100
73.0	7.0	103	100
73.0	1.0	161	176
73.0	4.0	163	146
74.0	1.0	159	174
74.0	4.0	162	147
74.0	7.0	103	100
75.0	1.0	157	172
75.0	7.0	103	100
75.0	4.0	161	148
76.0	1.0	155	170
76.0	7.0	103	100
76.0	4.0	160	149
77.0	1.0	153	168
77.0	7.0	103	100
77.0	4.0	159	150
78.0	1.0	151	166
78.0	4.0	158	151
78.0	7.0	103	100
79.0	4.0	157	152
79.0	7.0	103	100
79.0	1.0	149	164
80.0	1.0	147	162
80.0	7.0	103	100
80.0	4.0	156	153
81.0	4.0	155	154
81.0	7.0	103	100
81.0	1.0	145	160
82.0	1.0	143	158
82.0	4.0	154	155
82.0	7.0	103	100
83.0	1.0	141	156
83.0	4.0	153	156
83.0	7.0	103	100
84.0	1.0	139	154
84.0	7.0	103	100
84.0	4.0	152	155
85.0	1.0	137	152
85.0	7.0	103	100
85.0	4.0	151	154
86.0	7.0	103	100
86.0	1.0	135	150
86.0	4.0	150	153
87.0	4.0	149	152
87.0	7.0	103	100
87.0	1.0	133	148
88.0	4.0	148	151
88.0	1.0	131	146
88.0	7.0	103	100
89.0	7.0	103	100
89.0	4.0	147	150
89.0	1.0	129	144
90.0	7.0	103	100
90.0	4.0	146	149
90.0	1.0	127	142
91.0	7.0	103	100
91.0	1.0	125	140
91.0	4.0	145	148
92.0	7.0	103	100
92.0	1.0	123	138
92.0	4.0	144	147
93.0	7.0	103	100
93.0	1.0	121	136
93.0	4.0	143	146
94.0	7.0	103	100
94.0	1.0	119	134
94.0	4.0	142	145
95.0	4.0	141	144
95.0	7.0	103	100
95.0	1.0	117	132
96.0	1.0	115	130
96.0	4.0	140	143
96.0	7.0	103	100
97.0	4.0	139	142
97.0	7.0	103	100
97.0	1.0	113	128
98.0	7.0	103	100
98.0	4.0	138	141
98.0	1.0	111	126
99.0	7.0	103	100
99.0	1.0	109	124
99.0	4.0	137	140
100.0	7.0	103	100
100.0	4.0	136	139
100.0	1.0	107	122
101.0	1.0	105	120
101.0	4.0	135	138
101.0	7.0	103	100
102.0	4.0	134	137
102.0	7.0	103	100
102.0	1.0	103	118
103.0	4.0	133	136
103.0	1.0	102	116
103.0	7.0	103	100
104.0	4.0	132	135
104.0	7.0	103	100
104.0	1.0	103	114
105.0	1.0	103	112
105.0	4.0	131	134
105.0	7.0	103	100
106.0	4.0	130	133
106.0	1.0	103	110
106.0	7.0	103	100
107.0	4.0	129	132
107.0	1.0	103	108
107.0	7.0	103	100
108.0	4.0	128	131
108.0	1.0	103	106
108.0	7.0	103	100
109.0	1.0	103	104
109.0	7.0	103	100
109.0	4.0	127	130
