1858.0	8.0	105	220
1858.0	2.0	211	255
1858.0	5.0	170	248
1859.0	2.0	209	253
1859.0	8.0	105	220
1859.0	5.0	171	249
1860.0	5.0	172	250
1860.0	2.0	207	251
1860.0	8.0	105	220
1861.0	8.0	105	220
1861.0	5.0	173	249
1861.0	2.0	205	249
1862.0	2.0	203	247
1862.0	8.0	105	220
1862.0	5.0	174	248
1863.0	5.0	175	247
1863.0	2.0	201	245
1863.0	8.0	105	220
1864.0	8.0	105	220
1864.0	5.0	176	246
1864.0	2.0	199	243
1865.0	8.0	105	220
1865.0	5.0	177	245
1865.0	2.0	197	241
1866.0	5.0	178	244
1866.0	2.0	195	239
1866.0	8.0	105	220
1867.0	2.0	193	237
1867.0	5.0	179	243
1867.0	8.0	105	220
1868.0	5.0	180	242
1868.0	8.0	105	220
1868.0	2.0	191	235
1869.0	5.0	181	241
1869.0	8.0	105	220
1869.0	2.0	189	233
1870.0	8.0	105	220
1870.0	5.0	182	240
1870.0	2.0	187	231
1871.0	5.0	183	239
1871.0	2.0	185	229
1871.0	8.0	105	220
1872.0	8.0	105	220
1872.0	5.0	183	238
1872.0	2.0	183	227
1873.0	8.0	105	220
1873.0	5.0	182	237
1873.0	2.0	181	225
1874.0	5.0	181	236
1874.0	8.0	105	220
1874.0	2.0	179	223
1875.0	2.0	177	221
1875.0	8.0	105	220
1875.0	5.0	180	235
1876.0	2.0	175	219
1876.0	8.0	105	220
1876.0	5.0	179	234
1877.0	8.0	105	220
1877.0	5.0	178	233
1877.0	2.0	173	217
1878.0	2.0	171	215
1878.0	5.0	177	232
1878.0	8.0	105	220
1879.0	8.0	105	220
1879.0	2.0	169	213
1879.0	5.0	176	231
1880.0	2.0	167	211
1880.0	5.0	175	230
1880.0	8.0	105	220
1881.0	2.0	165	209
1881.0	5.0	174	229
1881.0	8.0	105	220
1882.0	2.0	163	207
1882.0	5.0	173	228
1882.0	8.0	105	220
1883.0	2.0	161	205
1883.0	8.0	105	220
1883.0	5.0	172	227
1884.0	2.0	159	203
1884.0	5.0	171	226
1884.0	8.0	105	220
1885.0	8.0	105	220
1885.0	2.0	157	201
1885.0	5.0	170	225
1886.0	8.0	105	220
1886.0	2.0	155	199
1886.0	5.0	169	224
1887.0	5.0	168	223
1887.0	8.0	105	220
1887.0	2.0	153	198
1888.0	2.0	151	200
1888.0	5.0	167	222
1888.0	8.0	105	220
1889.0	2.0	149	202
1889.0	8.0	105	220
1889.0	5.0	166	221
1890.0	2.0	147	204
1890.0	5.0	165	220
1890.0	8.0	105	220
1891.0	2.0	145	206
1891.0	8.0	105	220
1891.0	5.0	164	219
1892.0	8.0	105	220
1892.0	5.0	163	218
1892.0	2.0	143	208
1893.0	8.0	105	220
1893.0	5.0	162	217
1893.0	2.0	141	210
1894.0	5.0	161	216
1894.0	8.0	105	220
1894.0	2.0	139	212
1895.0	5.0	160	215
1895.0	2.0	137	214
1895.0	8.0	105	220
1896.0	5.0	159	216
1896.0	2.0	135	216
1896.0	8.0	105	220
1897.0	5.0	158	217
1897.0	8.0	105	220
1897.0	2.0	133	218
1898.0	2.0	131	220
1898.0	8.0	105	220
1898.0	5.0	157	218
1899.0	2.0	129	220
1899.0	8.0	105	220
1899.0	5.0	156	219
1900.0	2.0	127	220
1900.0	5.0	155	220
1900.0	8.0	105	220
1901.0	2.0	125	219
1901.0	5.0	154	219
1901.0	8.0	105	220
1902.0	5.0	153	220
1902.0	8.0	105	220
1902.0	2.0	123	220
1903.0	2.0	121	219
1903.0	8.0	105	220
1903.0	5.0	152	219
1904.0	2.0	119	220
1904.0	5.0	151	220
1904.0	8.0	105	220
1905.0	2.0	117	220
1905.0	5.0	150	219
1905.0	8.0	105	220
1906.0	2.0	115	220
1906.0	8.0	105	220
1906.0	5.0	149	220
1907.0	2.0	113	220
1907.0	8.0	105	220
1907.0	5.0	148	220
1908.0	5.0	147	220
1908.0	8.0	105	220
1908.0	2.0	111	220
1909.0	8.0	105	220
1909.0	5.0	146	220
1909.0	2.0	109	220
1910.0	5.0	145	220
1910.0	8.0	105	220
1910.0	2.0	107	220
