1744.0	9.0	13	241
1744.0	3.0	128	291
1744.0	6.0	120	292
1745.0	9.0	13	241
1745.0	3.0	126	289
1745.0	6.0	121	291
1746.0	9.0	13	241
1746.0	3.0	124	287
1746.0	6.0	122	290
1747.0	9.0	13	241
1747.0	3.0	122	285
1747.0	6.0	122	289
1748.0	9.0	13	241
1748.0	6.0	121	288
1748.0	3.0	120	283
1749.0	3.0	118	281
1749.0	6.0	120	287
1749.0	9.0	13	241
1750.0	6.0	119	286
1750.0	3.0	116	279
1750.0	9.0	13	241
1751.0	6.0	118	285
1751.0	3.0	114	277
1751.0	9.0	13	241
1752.0	6.0	117	284
1752.0	3.0	112	275
1752.0	9.0	13	241
1753.0	3.0	110	273
1753.0	9.0	13	241
1753.0	6.0	116	283
1754.0	3.0	108	271
1754.0	6.0	115	282
1754.0	9.0	13	241
1755.0	6.0	114	281
1755.0	9.0	13	241
1755.0	3.0	106	269
1756.0	6.0	113	280
1756.0	3.0	104	267
1756.0	9.0	13	241
1757.0	6.0	112	279
1757.0	3.0	102	265
1757.0	9.0	13	241
1758.0	3.0	100	263
1758.0	9.0	13	241
1758.0	6.0	111	278
1759.0	3.0	98	261
1759.0	9.0	13	241
1759.0	6.0	110	277
1760.0	3.0	96	259
1760.0	9.0	13	241
1760.0	6.0	109	276
1761.0	9.0	13	241
1761.0	6.0	108	275
1761.0	3.0	94	257
1762.0	6.0	107	274
1762.0	3.0	92	255
1762.0	9.0	13	241
1763.0	6.0	106	273
1763.0	3.0	90	253
1763.0	9.0	13	241
1764.0	3.0	88	251
1764.0	6.0	105	272
1764.0	9.0	13	241
1765.0	9.0	13	241
1765.0	3.0	86	249
1765.0	6.0	104	271
1766.0	6.0	103	270
1766.0	9.0	13	241
1766.0	3.0	84	247
1767.0	6.0	102	269
1767.0	3.0	82	245
1767.0	9.0	13	241
1768.0	6.0	101	268
1768.0	3.0	80	243
1768.0	9.0	13	241
1769.0	3.0	78	241
1769.0	6.0	100	267
1769.0	9.0	13	241
1770.0	3.0	76	239
1770.0	6.0	99	266
1770.0	9.0	13	241
1771.0	3.0	74	237
1771.0	9.0	13	241
1771.0	6.0	98	265
1772.0	3.0	72	235
1772.0	9.0	13	241
1772.0	6.0	97	264
1773.0	9.0	13	241
1773.0	6.0	96	263
1773.0	3.0	70	233
1774.0	3.0	68	231
1774.0	6.0	95	262
1774.0	9.0	13	241
1775.0	3.0	66	229
1775.0	6.0	94	261
1775.0	9.0	13	241
1776.0	9.0	13	241
1776.0	3.0	64	227
1776.0	6.0	93	260
1777.0	9.0	13	241
1777.0	3.0	62	229
1777.0	6.0	92	259
1778.0	9.0	13	241
1778.0	3.0	60	231
1778.0	6.0	91	258
1779.0	6.0	90	257
1779.0	9.0	13	241
1779.0	3.0	58	233
1780.0	9.0	13	241
1780.0	6.0	89	256
1780.0	3.0	56	235
1781.0	6.0	88	255
1781.0	9.0	13	241
1781.0	3.0	54	237
1782.0	3.0	52	239
1782.0	6.0	87	254
1782.0	9.0	13	241
1783.0	9.0	13	241
1783.0	6.0	86	253
1783.0	3.0	50	241
1784.0	6.0	85	252
1784.0	3.0	48	239
1784.0	9.0	13	241
1785.0	3.0	46	240
1785.0	6.0	84	251
1785.0	9.0	13	241
1786.0	3.0	44	240
1786.0	9.0	13	241
1786.0	6.0	83	250
1787.0	6.0	82	249
1787.0	3.0	42	240
1787.0	9.0	13	241
1788.0	6.0	81	248
1788.0	9.0	13	241
1788.0	3.0	40	240
1789.0	9.0	13	241
1789.0	3.0	38	240
1789.0	6.0	80	247
1790.0	6.0	79	246
1790.0	9.0	13	241
1790.0	3.0	36	241
1791.0	3.0	34	241
1791.0	6.0	78	245
1791.0	9.0	13	241
1792.0	9.0	13	241
1792.0	3.0	32	241
1792.0	6.0	77	244
1793.0	6.0	76	243
1793.0	3.0	30	241
1793.0	9.0	13	241
1794.0	3.0	28	241
1794.0	9.0	13	241
1794.0	6.0	75	242
1795.0	9.0	13	241
1795.0	6.0	74	241
1795.0	3.0	26	241
1796.0	3.0	24	241
1796.0	9.0	13	241
1796.0	6.0	73	241
1797.0	3.0	22	241
1797.0	6.0	72	241
1797.0	9.0	13	241
1798.0	6.0	71	241
1798.0	3.0	20	241
1798.0	9.0	13	241
1799.0	9.0	13	241
1799.0	6.0	70	241
1799.0	3.0	18	241
