612.0	8.0	234	276
612.0	5.0	135	151
612.0	2.0	66	167
613.0	5.0	134	152
613.0	8.0	234	276
613.0	2.0	68	169
614.0	2.0	70	171
614.0	8.0	234	276
614.0	5.0	133	153
615.0	8.0	234	276
615.0	5.0	132	154
615.0	2.0	72	173
616.0	5.0	131	155
616.0	8.0	234	276
616.0	2.0	74	175
617.0	5.0	130	156
617.0	8.0	234	276
617.0	2.0	76	177
618.0	2.0	78	179
618.0	5.0	129	157
618.0	8.0	234	276
619.0	8.0	234	276
619.0	5.0	128	158
619.0	2.0	80	181
620.0	5.0	127	159
620.0	8.0	234	276
620.0	2.0	82	183
621.0	2.0	84	185
621.0	5.0	126	160
621.0	8.0	234	276
622.0	2.0	86	187
622.0	8.0	234	276
622.0	5.0	125	161
623.0	2.0	88	189
623.0	8.0	234	276
623.0	5.0	124	162
624.0	8.0	234	276
624.0	2.0	90	191
624.0	5.0	123	163
625.0	2.0	92	193
625.0	5.0	122	164
625.0	8.0	234	276
626.0	8.0	234	276
626.0	2.0	94	195
626.0	5.0	121	165
627.0	8.0	234	276
627.0	5.0	120	166
627.0	2.0	96	197
628.0	5.0	119	167
628.0	8.0	234	276
628.0	2.0	98	199
629.0	5.0	118	168
629.0	8.0	234	276
629.0	2.0	100	201
630.0	5.0	117	169
630.0	2.0	102	203
630.0	8.0	234	276
631.0	2.0	104	205
631.0	8.0	234	276
631.0	5.0	116	170
632.0	8.0	234	276
632.0	2.0	106	207
632.0	5.0	115	171
633.0	8.0	234	276
633.0	2.0	108	209
633.0	5.0	114	172
634.0	5.0	113	173
634.0	8.0	234	276
634.0	2.0	110	211
635.0	5.0	112	174
635.0	8.0	234	276
635.0	2.0	112	213
636.0	8.0	234	276
636.0	2.0	114	215
636.0	5.0	113	175
637.0	2.0	116	217
637.0	5.0	114	176
637.0	8.0	234	276
638.0	8.0	234	276
638.0	2.0	118	219
638.0	5.0	115	177
639.0	5.0	116	178
639.0	2.0	120	221
639.0	8.0	234	276
640.0	8.0	234	276
640.0	5.0	117	179
640.0	2.0	122	223
641.0	2.0	124	225
641.0	8.0	234	276
641.0	5.0	118	180
642.0	2.0	126	227
642.0	8.0	234	276
642.0	5.0	119	181
643.0	5.0	120	182
643.0	2.0	128	229
643.0	8.0	234	276
644.0	2.0	130	231
644.0	5.0	121	183
644.0	8.0	234	276
645.0	8.0	234	276
645.0	2.0	132	233
645.0	5.0	122	184
646.0	8.0	234	276
646.0	5.0	123	185
646.0	2.0	134	235
647.0	8.0	234	276
647.0	5.0	124	186
647.0	2.0	136	237
648.0	2.0	138	239
648.0	5.0	125	187
648.0	8.0	234	276
649.0	8.0	234	276
649.0	5.0	126	188
649.0	2.0	140	241
650.0	8.0	234	276
650.0	5.0	127	189
650.0	2.0	142	243
651.0	5.0	128	190
651.0	2.0	144	245
651.0	8.0	234	276
652.0	2.0	146	247
652.0	5.0	129	191
652.0	8.0	234	276
653.0	5.0	130	192
653.0	2.0	148	249
653.0	8.0	234	276
654.0	2.0	150	251
654.0	8.0	234	276
