234.0	7.0	7	182
234.0	1.0	11	150
234.0	4.0	68	102
235.0	7.0	7	182
235.0	1.0	9	152
235.0	4.0	67	103
236.0	7.0	7	182
236.0	4.0	66	104
236.0	1.0	7	154
237.0	4.0	65	105
237.0	1.0	7	156
237.0	7.0	7	182
238.0	7.0	7	182
238.0	4.0	64	106
238.0	1.0	7	158
239.0	4.0	63	107
239.0	1.0	7	160
239.0	7.0	7	182
240.0	4.0	62	108
240.0	1.0	7	162
240.0	7.0	7	182
241.0	4.0	61	109
241.0	7.0	7	182
241.0	1.0	7	164
242.0	4.0	60	110
242.0	1.0	7	166
242.0	7.0	7	182
243.0	1.0	7	168
243.0	4.0	59	111
243.0	7.0	7	182
244.0	7.0	7	182
244.0	1.0	7	170
244.0	4.0	58	112
245.0	7.0	7	182
245.0	4.0	57	113
245.0	1.0	7	172
246.0	1.0	7	174
246.0	7.0	7	182
246.0	4.0	56	114
247.0	7.0	7	182
247.0	1.0	7	176
247.0	4.0	55	115
248.0	1.0	7	178
248.0	4.0	54	116
248.0	7.0	7	182
249.0	4.0	53	117
249.0	1.0	7	180
249.0	7.0	7	182
