120.0	6.0	108	168
120.0	9.0	52	230
120.0	3.0	107	283
121.0	3.0	105	281
121.0	9.0	52	230
121.0	6.0	107	169
122.0	3.0	103	279
122.0	6.0	106	170
122.0	9.0	52	230
123.0	9.0	52	230
123.0	6.0	105	171
123.0	3.0	101	277
124.0	9.0	52	230
124.0	3.0	99	275
124.0	6.0	104	172
125.0	3.0	97	273
125.0	6.0	103	173
125.0	9.0	52	230
126.0	6.0	102	174
126.0	9.0	52	230
126.0	3.0	95	271
127.0	3.0	93	269
127.0	6.0	101	175
127.0	9.0	52	230
128.0	3.0	91	267
128.0	9.0	52	230
128.0	6.0	100	176
129.0	3.0	89	265
129.0	6.0	99	177
129.0	9.0	52	230
130.0	9.0	52	230
130.0	3.0	87	263
130.0	6.0	98	178
131.0	3.0	85	261
131.0	6.0	97	179
131.0	9.0	52	230
132.0	9.0	52	230
132.0	6.0	96	180
132.0	3.0	83	259
133.0	3.0	81	257
133.0	9.0	52	230
133.0	6.0	95	181
134.0	6.0	94	182
134.0	9.0	52	230
134.0	3.0	79	255
135.0	6.0	93	183
135.0	3.0	77	253
135.0	9.0	52	230
136.0	9.0	52	230
136.0	6.0	92	184
136.0	3.0	75	251
137.0	6.0	91	185
137.0	9.0	52	230
137.0	3.0	73	249
138.0	9.0	52	230
138.0	3.0	71	247
138.0	6.0	90	186
139.0	6.0	89	187
139.0	9.0	52	230
139.0	3.0	69	245
140.0	3.0	67	243
140.0	6.0	88	188
140.0	9.0	52	230
141.0	9.0	52	230
141.0	3.0	65	241
141.0	6.0	87	189
142.0	6.0	86	190
142.0	3.0	63	239
142.0	9.0	52	230
143.0	6.0	85	191
143.0	9.0	52	230
143.0	3.0	61	237
144.0	9.0	52	230
144.0	6.0	84	192
144.0	3.0	59	235
145.0	9.0	52	230
145.0	6.0	83	193
145.0	3.0	57	233
