2141.0	7.0	3	151
2141.0	1.0	61	165
2141.0	4.0	162	157
2142.0	1.0	59	163
2142.0	7.0	3	151
2142.0	4.0	161	158
2143.0	4.0	160	159
2143.0	7.0	3	151
2143.0	1.0	57	161
2144.0	4.0	159	160
2144.0	1.0	55	159
2144.0	7.0	3	151
2145.0	1.0	53	157
2145.0	4.0	158	159
2145.0	7.0	3	151
2146.0	4.0	157	158
2146.0	7.0	3	151
2146.0	1.0	51	155
2147.0	7.0	3	151
2147.0	4.0	156	157
2147.0	1.0	49	153
2148.0	4.0	155	156
2148.0	1.0	47	151
2148.0	7.0	3	151
2149.0	4.0	154	155
2149.0	7.0	3	151
2149.0	1.0	45	151
2150.0	7.0	3	151
2150.0	4.0	153	154
2150.0	1.0	43	151
2151.0	7.0	3	151
2151.0	1.0	41	151
2151.0	4.0	152	153
2152.0	7.0	3	151
2152.0	1.0	39	151
2152.0	4.0	151	152
2153.0	7.0	3	151
2153.0	4.0	150	151
2153.0	1.0	37	151
2154.0	7.0	3	151
2154.0	1.0	35	151
2154.0	4.0	149	151
2155.0	1.0	33	151
2155.0	7.0	3	151
2155.0	4.0	148	151
2156.0	4.0	147	151
2156.0	7.0	3	151
2156.0	1.0	31	151
2157.0	7.0	3	151
2157.0	4.0	146	151
2157.0	1.0	29	151
2158.0	7.0	3	151
2158.0	4.0	145	151
2158.0	1.0	27	151
2159.0	1.0	25	151
2159.0	7.0	3	151
2159.0	4.0	144	151
2160.0	4.0	143	151
2160.0	7.0	3	151
2160.0	1.0	23	151
2161.0	4.0	142	151
2161.0	7.0	3	151
2161.0	1.0	21	151
2162.0	4.0	141	151
2162.0	1.0	19	151
2162.0	7.0	3	151
2163.0	1.0	17	151
2163.0	7.0	3	151
2163.0	4.0	140	151
2164.0	7.0	3	151
2164.0	1.0	15	151
2164.0	4.0	139	151
2165.0	7.0	3	151
2165.0	1.0	13	151
2165.0	4.0	138	151
2166.0	4.0	137	151
2166.0	7.0	3	151
2166.0	1.0	11	151
2167.0	7.0	3	151
2167.0	4.0	136	151
2167.0	1.0	9	151
2168.0	7.0	3	151
2168.0	1.0	7	151
2168.0	4.0	135	151
2169.0	4.0	134	151
2169.0	1.0	5	151
2169.0	7.0	3	151
2170.0	1.0	3	151
2170.0	4.0	133	151
2170.0	7.0	3	151
