1234.0	6.0	118	169
1234.0	9.0	134	55
1234.0	3.0	117	249
1235.0	6.0	117	170
1235.0	9.0	134	55
1235.0	3.0	115	247
1236.0	9.0	134	55
1236.0	3.0	113	245
1236.0	6.0	116	171
1237.0	6.0	115	172
1237.0	3.0	111	243
1237.0	9.0	134	55
1238.0	3.0	109	241
1238.0	6.0	114	173
1238.0	9.0	134	55
1239.0	6.0	113	174
1239.0	3.0	107	239
1239.0	9.0	134	55
1240.0	3.0	109	237
1240.0	9.0	134	55
1240.0	6.0	112	175
1241.0	3.0	111	235
1241.0	6.0	111	176
1241.0	9.0	134	55
1242.0	6.0	112	177
1242.0	3.0	113	233
1242.0	9.0	134	55
1243.0	6.0	113	178
1243.0	9.0	134	55
1243.0	3.0	115	231
1244.0	9.0	134	55
1244.0	3.0	117	229
1244.0	6.0	114	179
1245.0	9.0	134	55
1245.0	3.0	119	227
1245.0	6.0	115	180
1246.0	9.0	134	55
1246.0	6.0	116	181
1246.0	3.0	121	225
1247.0	6.0	117	182
1247.0	3.0	123	223
1247.0	9.0	134	55
1248.0	3.0	125	221
1248.0	6.0	118	183
1248.0	9.0	134	55
1249.0	9.0	134	55
1249.0	3.0	127	219
1249.0	6.0	119	184
1250.0	9.0	134	55
1250.0	6.0	120	185
1250.0	3.0	129	217
1251.0	6.0	121	186
1251.0	3.0	131	215
1251.0	9.0	134	55
1252.0	3.0	133	213
1252.0	6.0	122	187
1252.0	9.0	134	55
1253.0	6.0	123	188
1253.0	3.0	135	211
1253.0	9.0	134	55
1254.0	6.0	124	189
1254.0	9.0	134	55
1254.0	3.0	137	209
1255.0	3.0	139	207
1255.0	9.0	134	55
1255.0	6.0	125	190
1256.0	3.0	141	205
1256.0	6.0	126	191
1256.0	9.0	134	55
1257.0	9.0	134	55
1257.0	6.0	127	192
1257.0	3.0	143	203
1258.0	9.0	134	55
1258.0	6.0	128	193
1258.0	3.0	145	201
1259.0	6.0	129	194
1259.0	9.0	134	55
1259.0	3.0	147	199
1260.0	6.0	130	195
1260.0	9.0	134	55
1260.0	3.0	149	197
1261.0	6.0	131	195
1261.0	9.0	134	55
1261.0	3.0	151	195
1262.0	9.0	134	55
1262.0	3.0	153	193
1262.0	6.0	132	194
1263.0	3.0	155	191
1263.0	6.0	133	193
1263.0	9.0	134	55
1264.0	9.0	134	55
1264.0	6.0	134	192
1264.0	3.0	157	189
1265.0	3.0	157	187
1265.0	6.0	135	191
1265.0	9.0	134	55
1266.0	6.0	136	190
1266.0	3.0	156	185
1266.0	9.0	134	55
1267.0	3.0	154	183
1267.0	9.0	134	55
1267.0	6.0	137	189
1268.0	3.0	152	181
1268.0	9.0	134	55
1268.0	6.0	138	188
1269.0	9.0	134	55
1269.0	6.0	139	187
1269.0	3.0	150	179
1270.0	3.0	148	177
1270.0	6.0	140	186
1270.0	9.0	134	55
1271.0	6.0	141	185
1271.0	9.0	134	55
1271.0	3.0	146	175
1272.0	6.0	142	184
1272.0	9.0	134	55
1272.0	3.0	144	173
1273.0	9.0	134	55
1273.0	6.0	141	183
1273.0	3.0	142	171
1274.0	9.0	134	55
1274.0	3.0	140	169
1274.0	6.0	140	182
1275.0	9.0	134	55
1275.0	6.0	139	181
1275.0	3.0	138	167
1276.0	3.0	136	165
1276.0	6.0	138	180
1276.0	9.0	134	55
1277.0	3.0	134	163
1277.0	6.0	137	179
1277.0	9.0	134	55
1278.0	9.0	134	55
1278.0	3.0	132	161
1278.0	6.0	136	178
1279.0	6.0	135	177
1279.0	9.0	134	55
1279.0	3.0	130	159
1280.0	6.0	134	176
1280.0	3.0	128	157
1280.0	9.0	134	55
1281.0	6.0	133	175
1281.0	9.0	134	55
1281.0	3.0	127	155
1282.0	6.0	132	174
1282.0	3.0	128	153
1282.0	9.0	134	55
1283.0	9.0	134	55
1283.0	6.0	131	173
1283.0	3.0	130	151
1284.0	9.0	134	55
1284.0	6.0	132	172
1284.0	3.0	132	149
1285.0	6.0	133	171
1285.0	9.0	134	55
1285.0	3.0	134	147
1286.0	9.0	134	55
1286.0	3.0	136	145
1286.0	6.0	134	170
1287.0	9.0	134	55
1287.0	6.0	135	169
1287.0	3.0	135	143
1288.0	9.0	134	55
1288.0	3.0	133	141
1288.0	6.0	134	168
1289.0	6.0	133	167
1289.0	3.0	133	139
1289.0	9.0	134	55
1290.0	3.0	134	137
1290.0	6.0	134	166
1290.0	9.0	134	55
1291.0	9.0	134	55
1291.0	3.0	134	135
1291.0	6.0	134	165
1292.0	3.0	135	133
1292.0	9.0	134	55
1292.0	6.0	135	164
1293.0	3.0	134	131
1293.0	6.0	134	163
1293.0	9.0	134	55
1294.0	3.0	134	129
1294.0	6.0	135	162
1294.0	9.0	134	55
1295.0	3.0	134	127
1295.0	9.0	134	55
1295.0	6.0	134	161
1296.0	3.0	136	125
1296.0	9.0	134	55
1296.0	6.0	135	160
1297.0	3.0	135	123
1297.0	6.0	135	159
1297.0	9.0	134	55
1298.0	9.0	134	55
1298.0	3.0	133	121
1298.0	6.0	134	158
1299.0	6.0	135	157
1299.0	9.0	134	55
1299.0	3.0	135	119
1300.0	9.0	134	55
1300.0	6.0	136	156
1300.0	3.0	137	117
1301.0	9.0	134	55
1301.0	6.0	137	155
1301.0	3.0	139	115
1302.0	6.0	138	154
1302.0	3.0	141	113
1302.0	9.0	134	55
1303.0	6.0	139	153
1303.0	3.0	142	111
1303.0	9.0	134	55
1304.0	3.0	140	109
1304.0	6.0	140	152
1304.0	9.0	134	55
1305.0	6.0	140	151
1305.0	3.0	140	107
1305.0	9.0	134	55
1306.0	9.0	134	55
1306.0	3.0	139	105
1306.0	6.0	139	150
1307.0	6.0	138	149
1307.0	9.0	134	55
1307.0	3.0	138	103
1308.0	9.0	134	55
1308.0	6.0	137	148
1308.0	3.0	138	101
1309.0	3.0	137	99
1309.0	9.0	134	55
1309.0	6.0	137	147
1310.0	3.0	136	97
1310.0	6.0	136	146
1310.0	9.0	134	55
